SiteCode,StartDate,EndDate,Tonnage (Mt),Grade,GradeUnit,CommodityName,ContainedMetal,ContainedMetalUnit,CutOffGrade,TargetCommodityGroup,quantity(tonne),ppm
S0018733,24/12/1999,28/02/2003,0.25,60.4,percent,Ilmenite,151.0,kilotonne,,HEAVY MINERAL SANDS,151000.0,604000.0
S0018733,24/12/1999,28/02/2003,0.25,11.9,percent,Zircon,29.75,kilotonne,,HEAVY MINERAL SANDS,29750.0,119000.0
S0018733,24/12/1999,28/02/2003,0.25,3.6,percent,Rutile,9.0,kilotonne,,HEAVY MINERAL SANDS,9000.0,36000.0
S0018733,24/12/1999,28/02/2003,0.25,12.2,percent,Slimes,0.03,million tonnes,,HEAVY MINERAL SANDS,30000.0,120000.0
S0018733,24/12/1999,28/02/2003,0.25,100.0,percent,Heavy minerals,250.0,kilotonne,2.0,HEAVY MINERAL SANDS,250000.0,1000000.0
S0018734,24/12/1999,28/02/2003,1.231,3.3,percent,Leucoxene,40.623,kilotonne,,HEAVY MINERAL SANDS,40623.0,33000.0
S0018734,24/12/1999,28/02/2003,1.231,10.5,percent,Zircon,129.255,kilotonne,,HEAVY MINERAL SANDS,129255.0,105000.0
S0018734,24/12/1999,28/02/2003,1.231,58.6,percent,Ilmenite,721.366,kilotonne,,HEAVY MINERAL SANDS,721366.0,586000.0
S0018734,24/12/1999,28/02/2003,1.231,12.0,percent,Slimes,0.148,million tonnes,,HEAVY MINERAL SANDS,148000.0,120227.45735174655
S0018734,24/12/1999,28/02/2003,1.231,5.2,percent,Rutile,64.012,kilotonne,,HEAVY MINERAL SANDS,64012.0,52000.0
S0018734,24/12/1999,28/02/2003,1.231,100.0,percent,Heavy minerals,1231.0,kilotonne,2.0,HEAVY MINERAL SANDS,1231000.0,1000000.0
S0018738,30/06/2004,25/01/2007,0.92,2.9,percent,Copper,26.68,kilotonne,,COPPER - LEAD - ZINC,26680.0,29000.0
S0018738,30/06/2004,25/01/2007,1.3,1.3,percent,Lead,16.9,kilotonne,,COPPER - LEAD - ZINC,16900.0,13000.0
S0018738,30/06/2004,25/01/2007,1.3,9.1,percent,Zinc,118.3,kilotonne,,COPPER - LEAD - ZINC,118300.0,91000.0
S0018738,30/06/2004,25/01/2007,1.3,0.6,percent,Copper,7.8,kilotonne,,COPPER - LEAD - ZINC,7800.0,6000.0
S0018746,10/05/2006,19/09/2008,4.8,0.69,percent,Vanadium pentoxide,33.12,kilotonne,,IRON ORE,33120.0,6900.0
S0018746,10/05/2006,19/09/2008,4.8,45.8,percent,Iron,2.1984,million tonnes,,IRON ORE,2198400.0,458000.0
S0018746,10/05/2006,19/09/2008,4.8,13.7,percent,Titanium dioxide,0.6576,million tonnes,,IRON ORE,657600.0,137000.0
S0018746,10/05/2006,19/09/2008,47.7,14.0,percent,Titanium dioxide,6.678,million tonnes,,IRON ORE,6678000.0,140000.0
S0018746,10/05/2006,19/09/2008,47.7,45.8,percent,Iron,21.8466,million tonnes,,IRON ORE,21846600.0,458000.0
S0018746,10/05/2006,19/09/2008,47.7,0.68,percent,Vanadium pentoxide,324.36,kilotonne,,IRON ORE,324360.0,6800.0
S0018760,15/02/2021,,81.0,0.65,percent,Nickel,526.5,kilotonne,0.5,NICKEL,526500.0,6500.0
S0018760,15/02/2021,,81.0,0.033,percent,Cobalt,26730.0,tonnes,,NICKEL,26730.0,330.0
S0018770,30/06/2008,19/05/2009,0.2,11.8,percent,Zinc,23.6,kilotonne,,COPPER - LEAD - ZINC,23600.0,118000.0
S0018770,30/06/2008,19/05/2009,0.2,3.2,percent,Lead,6.4,kilotonne,,COPPER - LEAD - ZINC,6400.0,32000.0
S0018770,30/06/2008,19/05/2009,0.1,16.4,percent,Zinc,16.4,kilotonne,,COPPER - LEAD - ZINC,16400.0,164000.0
S0018770,30/06/2008,19/05/2009,0.1,4.4,percent,Lead,4.4,kilotonne,,COPPER - LEAD - ZINC,4400.0,44000.0
S0018788,30/06/1999,29/03/2005,0.8,0.13,percent,Cobalt,1040.0,tonnes,,NICKEL,1040.0,1300.0
S0018788,30/06/1999,29/03/2005,0.8,1.1,percent,Nickel,8.8,kilotonne,,NICKEL,8800.0,11000.0
S0018795,30/06/2002,20/06/2003,178.0,0.04,percent,Cobalt,71200.0,tonnes,,NICKEL,71200.0,400.0
S0018795,30/06/2002,20/06/2003,178.0,0.64,percent,Nickel,1139.2,kilotonne,0.5,NICKEL,1139200.0,6400.0
S0018795,30/06/2002,30/06/2003,34.0,0.041,percent,Cobalt,13940.0,tonnes,,NICKEL,13940.0,410.0
S0018795,30/06/2002,30/06/2003,34.0,0.6,percent,Nickel,204.0,kilotonne,0.5,NICKEL,204000.0,6000.0
S0018796,01/01/2001,,2.8,0.09,percent,Cobalt,2520.0,tonnes,,NICKEL,2520.0,900.0
S0018796,01/01/2001,,2.8,0.91,percent,Nickel,25.48,kilotonne,0.75,NICKEL,25480.0,9100.0
S0018816,30/06/2006,30/01/2013,0.86,0.08,percent,Phosphorus,0.688,kilotonne,,IRON ORE,688.0,800.0
S0018816,30/06/2006,30/01/2013,0.86,2.28,percent,Magnesium oxide,19.608,kilotonne,,IRON ORE,19608.0,22800.0
S0018816,30/06/2006,30/01/2013,0.86,1.98,percent,Loss on ignition,0.017028,million tonnes,,IRON ORE,17028.0,19800.0
S0018816,30/06/2006,30/01/2013,0.86,0.45,percent,Sulfur,3.87,kilotonne,,IRON ORE,3870.0,4500.0
S0018816,30/06/2006,30/01/2013,0.86,6.9,percent,Silica,59.34,kilotonne,,IRON ORE,59340.0,69000.0
S0018816,30/06/2006,30/01/2013,0.86,2.69,percent,Alumina,0.023134,million tonnes,,IRON ORE,23134.0,26900.0
S0018816,30/06/2006,30/01/2013,0.86,59.9,percent,Iron,0.51514,million tonnes,57.0,IRON ORE,515140.00000000006,599000.0000000001
S0018816,30/06/2006,30/06/2008,0.76,8.43,percent,Silica,64.068,kilotonne,,IRON ORE,64068.0,84300.0
S0018816,30/06/2006,30/06/2008,0.76,0.07,percent,Phosphorus,0.532,kilotonne,,IRON ORE,532.0,700.0
S0018816,30/06/2006,30/06/2008,0.76,3.01,percent,Alumina,0.0228759999999999,million tonnes,,IRON ORE,22875.999999999898,30099.999999999865
S0018816,30/06/2006,30/06/2008,0.76,58.3,percent,Iron,0.44308,million tonnes,57.0,IRON ORE,443080.0,583000.0
S0018816,30/06/2006,30/06/2008,0.76,1.73,percent,Loss on ignition,0.013148,million tonnes,,IRON ORE,13148.0,17300.0
S0018816,30/06/2006,30/06/2008,0.76,0.7,percent,Sulfur,5.319999999999999,kilotonne,,IRON ORE,5319.999999999999,6999.999999999999
S0018816,30/06/2006,30/06/2008,0.76,2.69,percent,Magnesium oxide,20.444,kilotonne,,IRON ORE,20444.0,26900.0
S0018816,30/06/2006,30/06/2008,0.08,58.4,percent,Iron,0.04672,million tonnes,57.0,IRON ORE,46720.0,584000.0
S0018816,30/06/2006,30/06/2008,0.08,1.59,percent,Loss on ignition,0.001272,million tonnes,,IRON ORE,1272.0,15900.0
S0018816,30/06/2006,30/06/2008,0.08,7.7,percent,Silica,6.159999999999999,kilotonne,,IRON ORE,6159.999999999999,76999.99999999999
S0018816,30/06/2006,30/06/2008,0.08,2.99,percent,Alumina,0.002392,million tonnes,,IRON ORE,2392.0,29900.0
S0018816,30/06/2006,30/06/2008,0.08,1.17,percent,Sulfur,0.936,kilotonne,,IRON ORE,936.0,11700.0
S0018816,30/06/2006,30/06/2008,0.08,3.09,percent,Magnesium oxide,2.472,kilotonne,,IRON ORE,2472.0,30900.0
S0018816,30/06/2006,30/06/2008,0.08,0.07,percent,Phosphorus,0.056,kilotonne,,IRON ORE,56.0,700.0
S0018816,30/06/2006,30/06/2008,0.23,2.92,percent,Magnesium oxide,6.715999999999999,kilotonne,,IRON ORE,6715.999999999999,29199.999999999996
S0018816,30/06/2006,30/06/2008,0.23,2.72,percent,Alumina,0.006256,million tonnes,,IRON ORE,6256.0,27200.0
S0018816,30/06/2006,30/06/2008,0.23,55.1,percent,Iron,0.12673,million tonnes,50.0,IRON ORE,126730.00000000001,551000.0000000001
S0018816,30/06/2006,30/06/2008,0.23,3.18,percent,Loss on ignition,0.007314,million tonnes,,IRON ORE,7314.0,31800.0
S0018816,30/06/2006,30/06/2008,0.23,1.19,percent,Sulfur,2.737,kilotonne,,IRON ORE,2737.0,11900.0
S0018816,30/06/2006,30/06/2008,0.23,11.4,percent,Silica,26.22,kilotonne,,IRON ORE,26220.0,114000.0
S0018816,30/06/2006,30/06/2008,0.23,0.08,percent,Phosphorus,0.184,kilotonne,,IRON ORE,184.0,800.0
S0018816,30/06/2006,30/06/2008,0.59,13.3,percent,Silica,78.47,kilotonne,,IRON ORE,78470.0,133000.0
S0018816,30/06/2006,30/06/2008,0.59,2.51,percent,Alumina,0.014809,million tonnes,,IRON ORE,14809.0,25100.0
S0018816,30/06/2006,30/06/2008,0.59,55.2,percent,Iron,0.32568,million tonnes,50.0,IRON ORE,325680.0,552000.0
S0018816,30/06/2006,30/06/2008,0.59,2.17,percent,Loss on ignition,0.012803,million tonnes,,IRON ORE,12803.0,21700.0
S0018816,30/06/2006,30/06/2008,0.59,1.1,percent,Sulfur,6.49,kilotonne,,IRON ORE,6490.0,11000.0
S0018816,30/06/2006,30/06/2008,0.59,0.11,percent,Phosphorus,0.6489999999999999,kilotonne,,IRON ORE,648.9999999999999,1099.9999999999998
S0018816,30/06/2006,30/06/2008,0.59,1.99,percent,Magnesium oxide,11.740999999999998,kilotonne,,IRON ORE,11740.999999999998,19899.999999999996
S0018816,30/06/2006,30/06/2008,0.59,1.21,percent,Sulfur,7.138999999999999,kilotonne,,IRON ORE,7138.999999999999,12099.999999999998
S0018816,30/06/2006,30/06/2008,0.59,2.2,percent,Magnesium oxide,12.98,kilotonne,,IRON ORE,12980.0,22000.0
S0018816,30/06/2006,30/06/2008,0.59,0.11,percent,Phosphorus,0.6489999999999999,kilotonne,,IRON ORE,648.9999999999999,1099.9999999999998
S0018816,30/06/2006,30/06/2008,0.59,15.9,percent,Silica,93.81,kilotonne,,IRON ORE,93810.0,159000.0
S0018816,30/06/2006,30/06/2008,0.59,2.22,percent,Alumina,0.013098,million tonnes,,IRON ORE,13098.0,22200.0
S0018816,30/06/2006,30/06/2008,0.59,53.6,percent,Iron,0.31624,million tonnes,50.0,IRON ORE,316240.0,536000.0
S0018816,30/06/2006,30/06/2008,0.59,2.04,percent,Loss on ignition,0.012036,million tonnes,,IRON ORE,12036.0,20400.0
S0018816,30/06/2006,04/08/2006,0.87,0.48,percent,Sulfur,4.176,kilotonne,,IRON ORE,4176.0,4800.0
S0018816,30/06/2006,04/08/2006,0.87,2.26,percent,Magnesium oxide,19.662,kilotonne,,IRON ORE,19662.0,22600.0
S0018816,30/06/2006,04/08/2006,0.87,0.07,percent,Phosphorus,0.609,kilotonne,,IRON ORE,609.0,700.0
S0018816,30/06/2006,04/08/2006,0.87,7.59,percent,Silica,66.033,kilotonne,,IRON ORE,66033.0,75900.0
S0018816,30/06/2006,04/08/2006,0.87,2.79,percent,Alumina,0.024,million tonnes,,IRON ORE,24000.0,27586.206896551725
S0018816,30/06/2006,04/08/2006,0.87,56.7,percent,Iron,0.49329,million tonnes,,IRON ORE,493290.0,567000.0
S0018816,30/06/2006,04/08/2006,0.87,2.23,percent,Loss on ignition,0.019,million tonnes,,IRON ORE,19000.0,21839.080459770114
S0018816,30/06/2006,04/08/2006,0.38,0.67,percent,Phosphorus,2.546,kilotonne,,IRON ORE,2546.0,6700.0
S0018816,30/06/2006,04/08/2006,0.38,3.41,percent,Alumina,0.012,million tonnes,,IRON ORE,12000.0,31578.947368421053
S0018816,30/06/2006,04/08/2006,0.38,56.0,percent,Iron,0.2128,million tonnes,,IRON ORE,212800.0,560000.0
S0018816,30/06/2006,04/08/2006,0.38,1.85,percent,Loss on ignition,0.007,million tonnes,,IRON ORE,7000.0,18421.052631578947
S0018816,30/06/2006,04/08/2006,0.38,0.67,percent,Sulfur,2.546,kilotonne,,IRON ORE,2546.0,6700.0
S0018816,30/06/2006,04/08/2006,0.38,2.56,percent,Magnesium oxide,9.728,kilotonne,,IRON ORE,9728.0,25600.0
S0018816,30/06/2006,04/08/2006,0.38,8.13,percent,Silica,30.894,kilotonne,,IRON ORE,30894.0,81300.0
S0018817,30/06/2014,,0.74,13.35,percent,Silica,98.79,kilotonne,,IRON ORE,98790.0,133500.0
S0018817,30/06/2014,,0.74,0.059,percent,Phosphorus,0.4365999999999999,kilotonne,,IRON ORE,436.59999999999985,589.9999999999999
S0018817,30/06/2014,,0.74,58.7,percent,Iron,0.43438,million tonnes,50.0,IRON ORE,434380.0,587000.0
S0018817,30/06/2014,,0.74,0.51,percent,Alumina,0.003774,million tonnes,,IRON ORE,3774.0,5100.0
S0018817,30/06/2014,,0.16,0.059,percent,Phosphorus,0.0944,kilotonne,,IRON ORE,94.39999999999999,589.9999999999999
S0018817,30/06/2014,,0.16,55.0,percent,Iron,0.088,million tonnes,50.0,IRON ORE,88000.0,550000.0
S0018817,30/06/2014,,0.16,1.13,percent,Alumina,0.001808,million tonnes,,IRON ORE,1808.0,11300.0
S0018817,30/06/2014,,0.16,19.73,percent,Silica,31.568,kilotonne,,IRON ORE,31568.0,197300.0
S0018822,31/12/1999,18/04/2001,15.0,0.8,percent,Nickel,120.0,kilotonne,,NICKEL,120000.0,8000.0
S0018838,31/12/2017,,81.8,6.27,percent,Magnesium,5128.86,kilotonne,,NICKEL,5128860.0,62700.0
S0018838,31/12/2017,,81.8,10.46,percent,Carbonate,8556280.0,tonnes,,NICKEL,8556280.0,104600.0
S0018838,31/12/2017,,81.8,0.63,percent,Nickel,515.34,kilotonne,,NICKEL,515340.00000000006,6300.000000000001
S0018838,31/12/2017,,81.8,0.03,percent,Cobalt,24540.0,tonnes,,NICKEL,24540.0,300.0
S0018838,31/12/2017,,81.8,1.39,percent,Calcium,1137.02,kilotonne,,NICKEL,1137020.0,13900.0
S0018838,31/12/2017,,115.4,7.66,percent,Carbonate,8839640.0,tonnes,,NICKEL,8839640.0,76600.0
S0018838,31/12/2017,,115.4,5.18,percent,Magnesium,5977.72,kilotonne,,NICKEL,5977720.0,51800.0
S0018838,31/12/2017,,115.4,0.58,percent,Nickel,669.32,kilotonne,,NICKEL,669320.0,5800.0
S0018838,31/12/2017,,115.4,0.03,percent,Cobalt,34620.0,tonnes,,NICKEL,34620.0,300.0
S0018838,31/12/2017,,115.4,1.32,percent,Calcium,1523.28,kilotonne,,NICKEL,1523280.0,13200.0
S0018838,31/12/2017,,12.6,0.02,percent,Cobalt,2520.0,tonnes,,NICKEL,2520.0,200.0
S0018838,31/12/2017,,12.6,2.1,percent,Calcium,264.6,kilotonne,,NICKEL,264600.0,21000.0
S0018838,31/12/2017,,12.6,24.7,percent,Carbonate,3112200.0,tonnes,,NICKEL,3112200.0,247000.0
S0018838,31/12/2017,,12.6,1.0,percent,Aluminium,0.126,million tonnes,,NICKEL,126000.0,10000.0
S0018838,31/12/2017,,12.6,12.8,percent,Magnesium,1612.8,kilotonne,,NICKEL,1612800.0,128000.0
S0018838,31/12/2017,,12.6,9.5,percent,Iron,1.197,million tonnes,,NICKEL,1197000.0,95000.0
S0018838,31/12/2017,,12.6,0.72,percent,Nickel,90.72,kilotonne,,NICKEL,90720.0,7200.0
S0018843,07/07/2000,26/11/2002,0.037,43.31,percent,Manganese,16.0247,kilotonne,,MANGANESE ORE,16024.699999999999,433099.99999999994
S0018843,07/07/2000,26/11/2002,0.037,18.0,percent,Silica,6.66,kilotonne,,MANGANESE ORE,6660.0,180000.0
S0018843,07/07/2000,26/11/2002,0.037,1.2,percent,Iron,0.000444,million tonnes,,MANGANESE ORE,444.0,12000.0
S0018859,04/04/2000,,0.001,100.0,percent,Jasper,1000000.0,kilogram,,GEM & SEMI-PRECIOUS STONES,1000.0,1000000.0
S0018864,26/11/2010,10/04/2013,15.0,60.9,percent,Iron,9.135,million tonnes,60.0,IRON ORE,9135000.0,609000.0
S0018868,31/12/2019,,3.16,11.7,percent,Zircon,369.72,kilotonne,,HEAVY MINERAL SANDS,369720.0,117000.0
S0018868,31/12/2019,,3.16,100.0,percent,Heavy minerals,3160.0,kilotonne,,HEAVY MINERAL SANDS,3160000.0,1000000.0
S0018868,31/12/2019,,3.16,60.3,percent,Ilmenite,1905.48,kilotonne,,HEAVY MINERAL SANDS,1905480.0,603000.0
S0018868,31/12/2019,,3.16,8.1,percent,Leucoxene,255.96,kilotonne,,HEAVY MINERAL SANDS,255960.0,81000.0
S0018868,31/12/2019,,4.386,100.0,percent,Heavy minerals,4386.0,kilotonne,,HEAVY MINERAL SANDS,4386000.0,1000000.0
S0018868,31/12/2019,,4.386,7.7,percent,Leucoxene,337.722,kilotonne,,HEAVY MINERAL SANDS,337722.0,77000.0
S0018868,31/12/2019,,4.386,10.3,percent,Zircon,451.758,kilotonne,,HEAVY MINERAL SANDS,451758.0,103000.0
S0018868,31/12/2019,,4.386,61.2,percent,Ilmenite,2684.232,kilotonne,,HEAVY MINERAL SANDS,2684232.0,612000.0
S0018874,25/07/2003,20/10/2003,1.94,13.5,percent,Zinc,261.9,kilotonne,,COPPER - LEAD - ZINC,261899.99999999997,134999.99999999997
S0018875,25/07/2003,20/10/2003,0.64,15.3,percent,Zinc,97.92,kilotonne,,COPPER - LEAD - ZINC,97920.0,153000.0
S0018876,17/04/2018,,0.569,12.0,percent,Leucoxene,68.28,kilotonne,,HEAVY MINERAL SANDS,68280.0,120000.0
S0018876,17/04/2018,,0.569,100.0,percent,Heavy minerals,569.0,kilotonne,3.0,HEAVY MINERAL SANDS,569000.0,1000000.0
S0018876,17/04/2018,,0.569,12.0,percent,Zircon,68.28,kilotonne,,HEAVY MINERAL SANDS,68280.0,120000.0
S0018876,17/04/2018,,0.569,0.6,percent,Monazite,3.414,kilotonne,,HEAVY MINERAL SANDS,3414.0,6000.0
S0018876,17/04/2018,,0.569,22.0,percent,Slimes,0.12518,million tonnes,,HEAVY MINERAL SANDS,125180.00000000001,220000.00000000003
S0018876,17/04/2018,,0.569,73.0,percent,Ilmenite,415.37,kilotonne,,HEAVY MINERAL SANDS,415370.0,730000.0
S0018877,20/11/2019,,8.0,0.08,percent,Cobalt,6400.0,tonnes,0.3,GOLD,6400.0,800.0
S0018877,20/11/2019,,8.0,0.6,percent,Copper,48.0,kilotonne,0.3,GOLD,48000.0,6000.0
S0018882,31/12/2019,,3.468,10.9,percent,Zircon,378.012,kilotonne,,HEAVY MINERAL SANDS,378012.0,109000.0
S0018882,31/12/2019,,3.468,8.9,percent,Leucoxene,308.652,kilotonne,,HEAVY MINERAL SANDS,308652.0,89000.0
S0018882,31/12/2019,,3.468,49.5,percent,Ilmenite,1716.66,kilotonne,,HEAVY MINERAL SANDS,1716660.0,495000.0
S0018882,31/12/2019,,3.468,100.0,percent,Heavy minerals,3468.0,kilotonne,,HEAVY MINERAL SANDS,3468000.0,1000000.0
S0018892,31/12/1999,04/10/2000,2.4,1.1,percent,Zinc,26.4,kilotonne,,COPPER - LEAD - ZINC,26400.0,11000.0
S0018892,31/12/1999,04/10/2000,2.4,4.1,percent,Copper,98.4,kilotonne,,COPPER - LEAD - ZINC,98400.0,41000.0
S0018892,31/12/1999,04/10/2000,3.4,10.5,percent,Zinc,357.0,kilotonne,,COPPER - LEAD - ZINC,357000.0,105000.0
S0018892,31/12/1999,04/10/2000,0.1,0.5,percent,Zinc,0.5,kilotonne,,COPPER - LEAD - ZINC,500.0,5000.0
S0018892,31/12/1999,04/10/2000,0.1,3.5,percent,Copper,3.5,kilotonne,,COPPER - LEAD - ZINC,3500.0,35000.0
S0018892,31/12/1999,04/10/2000,1.7,9.1,percent,Zinc,154.7,kilotonne,,COPPER - LEAD - ZINC,154700.0,91000.0
S0018904,09/12/2020,,52.0,0.36,percent,Nickel,187.2,kilotonne,,NICKEL,187200.0,3600.0
S0018904,09/12/2020,,52.0,0.014,percent,Cobalt,7280.0,tonnes,,NICKEL,7280.0,140.0
S0018904,09/12/2020,,52.0,0.32,percent,Copper,166.4,kilotonne,,NICKEL,166400.0,3200.0
S0018904,09/12/2020,,2.3,0.32,percent,Nickel,7.36,kilotonne,,NICKEL,7360.0,3200.0
S0018904,09/12/2020,,2.3,0.012,percent,Cobalt,276.0,tonnes,,NICKEL,276.0,120.0
S0018904,09/12/2020,,2.3,0.33,percent,Copper,7.59,kilotonne,,NICKEL,7590.0,3300.0
S0018904,09/12/2020,,33.0,0.41,percent,Nickel,135.3,kilotonne,,NICKEL,135300.0,4100.0
S0018904,09/12/2020,,33.0,0.015,percent,Cobalt,4950.0,tonnes,,NICKEL,4950.0,150.0
S0018904,09/12/2020,,33.0,0.36,percent,Copper,118.8,kilotonne,,NICKEL,118800.0,3600.0
S0018910,30/09/2000,,94.9,100.0,percent,Magnesite,94900.0,kilotonne,,MAGNESITE,94900000.0,1000000.0
S0018911,18/08/2009,29/04/2016,14.03,100.0,percent,Coal - undifferentiated,14030.0,kilotonne,,COAL,14030000.0,1000000.0
S0018911,18/08/2009,29/04/2016,19.45,100.0,percent,Coal - undifferentiated,19450.0,kilotonne,,COAL,19450000.0,1000000.0
S0018911,18/08/2009,29/04/2016,15.08,100.0,percent,Coal - undifferentiated,15080.0,kilotonne,,COAL,15080000.0,1000000.0
S0018914,07/01/2010,15/04/2019,0.689,23.0,percent,Zircon,158.47,kilotonne,,HEAVY MINERAL SANDS,158470.0,230000.0
S0018914,07/01/2010,15/04/2019,0.689,7.0,percent,Rutile,48.23,kilotonne,,HEAVY MINERAL SANDS,48230.0,70000.0
S0018914,07/01/2010,15/04/2019,0.689,5.0,percent,Leucoxene,34.45,kilotonne,,HEAVY MINERAL SANDS,34450.0,50000.0
S0018914,07/01/2010,15/04/2019,0.689,48.0,percent,Ilmenite,330.72,kilotonne,,HEAVY MINERAL SANDS,330720.0,480000.0
S0018914,07/01/2010,15/04/2019,0.689,100.0,percent,Heavy minerals,689.0,kilotonne,0.8,HEAVY MINERAL SANDS,689000.0,1000000.0
S0018914,07/01/2010,15/04/2019,3.06,100.0,percent,Heavy minerals,3060.0,kilotonne,0.8,HEAVY MINERAL SANDS,3060000.0,1000000.0
S0018918,30/06/2000,,9.6,100.0,percent,Magnesite,9600.0,kilotonne,,MAGNESITE,9600000.0,1000000.0
S0018919,26/02/2014,30/12/2018,0.84,1.9,percent,Magnesium,15.96,kilotonne,,NICKEL,15960.0,19000.0
S0018919,26/02/2014,30/12/2018,0.84,0.95,percent,Nickel,7.98,kilotonne,0.8,NICKEL,7980.0,9500.0
S0018919,26/02/2014,30/12/2018,0.84,0.09,percent,Cobalt,756.0,tonnes,,NICKEL,756.0,900.0
S0018919,26/02/2014,30/12/2018,0.84,21.9,percent,Iron,0.18396,million tonnes,,NICKEL,183960.0,219000.0
S0018919,26/02/2014,30/12/2018,0.84,2.8,percent,Aluminium,0.02352,million tonnes,,NICKEL,23520.0,28000.0
S0018919,26/02/2014,30/12/2018,7.682,33.2,percent,Iron,2.550424,million tonnes,,NICKEL,2550424.0,332000.0
S0018919,26/02/2014,30/12/2018,7.682,3.5,percent,Aluminium,0.26887,million tonnes,,NICKEL,268870.0,35000.0
S0018919,26/02/2014,30/12/2018,7.682,1.1,percent,Magnesium,84.502,kilotonne,,NICKEL,84502.0,11000.0
S0018919,26/02/2014,30/12/2018,7.682,1.06,percent,Nickel,81.4292,kilotonne,0.8,NICKEL,81429.2,10600.0
S0018919,26/02/2014,30/12/2018,7.682,0.14,percent,Cobalt,10754.8,tonnes,,NICKEL,10754.8,1400.0
S0018919,26/02/2014,30/12/2018,1.408,31.0,percent,Iron,0.43648,million tonnes,,NICKEL,436480.0,310000.0
S0018919,26/02/2014,30/12/2018,1.408,2.0,percent,Magnesium,28.16,kilotonne,,NICKEL,28160.0,20000.0
S0018919,26/02/2014,30/12/2018,1.408,1.04,percent,Nickel,14.6432,kilotonne,0.8,NICKEL,14643.2,10400.0
S0018919,26/02/2014,30/12/2018,1.408,0.12,percent,Cobalt,1689.6,tonnes,,NICKEL,1689.6,1200.0
S0018919,26/02/2014,30/12/2018,1.408,3.0,percent,Aluminium,0.04224,million tonnes,,NICKEL,42240.0,30000.0
S0018933,30/06/2008,29/06/2009,0.1545,2.0,percent,Copper,3.09,kilotonne,,COPPER - LEAD - ZINC,3090.0,20000.0
S0018933,30/06/2008,29/06/2009,0.1545,1.7,percent,Lead,2.6265,kilotonne,,COPPER - LEAD - ZINC,2626.5,17000.0
S0018933,30/06/2008,29/06/2009,0.1545,15.5,percent,Zinc,23.9475,kilotonne,,COPPER - LEAD - ZINC,23947.5,155000.0
S0018933,30/06/2008,29/06/2009,1.66,1.1,percent,Zinc,18.26,kilotonne,,COPPER - LEAD - ZINC,18260.0,11000.0
S0018933,30/06/2008,29/06/2009,1.66,1.2,percent,Copper,19.92,kilotonne,,COPPER - LEAD - ZINC,19920.0,12000.0
S0018933,30/06/2008,29/06/2009,1.66,0.1,percent,Lead,1.66,kilotonne,,COPPER - LEAD - ZINC,1660.0,1000.0
S0018933,30/06/2008,29/06/2009,0.0751,6.1,percent,Zinc,4.5811,kilotonne,,COPPER - LEAD - ZINC,4581.1,61000.0
S0018933,30/06/2008,29/06/2009,0.0751,2.2,percent,Copper,1.6522,kilotonne,,COPPER - LEAD - ZINC,1652.1999999999998,21999.999999999996
S0018944,29/01/1999,,9.534,100.0,percent,Limestone,9534000.0,tonnes,,LIMESTONE - LIMESAND,9534000.0,1000000.0
S0018945,29/01/2001,26/11/2002,0.824,2.6,percent,Iron,0.021424,million tonnes,,MANGANESE ORE,21424.0,26000.0
S0018945,29/01/2001,26/11/2002,0.824,43.6,percent,Manganese,359.264,kilotonne,35.0,MANGANESE ORE,359264.0,436000.0
S0018945,29/01/2001,26/11/2002,0.824,20.5,percent,Silica,168.92,kilotonne,,MANGANESE ORE,168920.0,205000.0
S0018945,29/01/2001,26/11/2002,0.824,1.1,percent,Alumina,0.009,million tonnes,,MANGANESE ORE,9000.0,10922.330097087379
S0018951,31/12/2014,30/12/2015,1.1,3.4,percent,Lead,37.4,kilotonne,2.1,COPPER - LEAD - ZINC,37400.0,34000.0
S0018953,27/10/2003,28/10/2013,330.0,2.91,percent,Magnesium,9603.0,kilotonne,,NICKEL,9603000.0,29100.0
S0018953,27/10/2003,28/10/2013,330.0,0.06,percent,Cobalt,198000.0,tonnes,,NICKEL,198000.0,600.0
S0018953,27/10/2003,28/10/2013,330.0,0.75,percent,Nickel,2475.0,kilotonne,0.5,NICKEL,2475000.0,7500.0
S0018996,24/07/2002,28/04/2006,1.76,100.0,percent,Heavy minerals,1760.0,kilotonne,2.0,HEAVY MINERAL SANDS,1760000.0,1000000.0
S0018997,24/07/2002,28/04/2006,1.11,100.0,percent,Heavy minerals,1110.0,kilotonne,,HEAVY MINERAL SANDS,1110000.0,1000000.0
S0018998,24/07/2002,28/04/2006,2.1,100.0,percent,Heavy minerals,2100.0,kilotonne,2.0,HEAVY MINERAL SANDS,2100000.0,1000000.0
S0018999,24/07/2002,28/04/2006,1.04,100.0,percent,Heavy minerals,1040.0,kilotonne,,HEAVY MINERAL SANDS,1040000.0,1000000.0
S0019002,03/10/2018,,36.3,1.0,percent,Monazite,363.0,kilotonne,,HEAVY MINERAL SANDS,363000.0,10000.0
S0019002,03/10/2018,,36.3,100.0,percent,Heavy minerals,36300.0,kilotonne,1.5,HEAVY MINERAL SANDS,36300000.0,1000000.0
S0019002,03/10/2018,,36.3,0.9,percent,Rutile,326.7,kilotonne,,HEAVY MINERAL SANDS,326700.0,9000.0
S0019002,03/10/2018,,36.3,80.0,percent,Ilmenite,29040.0,kilotonne,,HEAVY MINERAL SANDS,29040000.0,800000.0
